question,answer_number
"Xena geht jeden Tag 24 Kilometer auf ihrem Lieblings -Wanderweg, der 11 Kilometer am Strand und 13 Kilometer auf dem Bürgersteig spazieren geht.Auf dem Bürgersteig geht Xena dreimal so hoch wie die Geschwindigkeit, die sie am Strand tut.Aufgrund einer jüngsten Verletzung hat die Geschwindigkeit von Xena jedoch sowohl am Strand als auch am Bürgersteig um die Hälfte zurückgegangen.Wenn 66 Minuten ihres Spaziergangs am Strand verbracht werden, wie lange dauert es, bis sie in wenigen Minuten den gesamten 24 Kilometer langen Weg absolviert?",92
"Gabrielle geht jeden Tag 29 Kilometer auf ihrem Lieblingswanderweg, der 15 Kilometer am Strand und 14 Kilometer auf dem Bürgersteig spazieren geht.Auf dem Bürgersteig geht Gabrielle zweimal so schnell wie am Strand.Aufgrund einer jüngsten Verletzung hat die Geschwindigkeit von Gabrielle jedoch sowohl am Strand als auch am Bürgersteig um die Hälfte zurückgegangen.Wenn 45 Minuten ihres Spaziergangs am Strand verbracht werden, wie lange dauert es, bis sie in wenigen Minuten den gesamten 29 Kilometer langen Spaziergang absolviert?",66
"Roya geht jeden Tag 21 Kilometer auf ihrem Lieblings -Wanderweg, der 11 Kilometer am Strand und 10 Kilometer auf dem Bürgersteig spazieren geht.Auf dem Bürgersteig geht Roya zweimal so schnell wie die Geschwindigkeit, die sie am Strand tut.Aufgrund einer jüngsten Verletzung ist die Geschwindigkeit von Roya jedoch sowohl am Strand als auch am Bürgersteig um die Hälfte zurückgegangen.Wenn 44 Minuten ihres Spaziergangs am Strand verbracht werden, wie lange dauert es, bis sie in wenigen Minuten den gesamten 21 Kilometer langen Spaziergang absolviert?",64
"Yara geht jeden Tag 28 Kilometer auf ihrem Lieblingswanderweg, der 14 Kilometer am Strand und 14 Kilometer auf dem Bürgersteig spazieren geht.Auf dem Bürgersteig geht Yara zweifache Geschwindigkeit, die sie am Strand macht.Aufgrund einer jüngsten Verletzung hat die Geschwindigkeit von Yara jedoch sowohl am Strand als auch am Bürgersteig um die Hälfte zurückgegangen.Wenn 56 Minuten ihres Spaziergangs am Strand verbracht werden, wie lange dauert es, bis sie in wenigen Minuten den gesamten 28 Kilometer langen Spaziergang absolviert?",84
"Mateos Hund hat 149 Welpen, von denen 25 Flecken haben.Mohammeds Hund hat 49 Welpen, von denen 12 Flecken haben.Ibrahim hat 54 Hunde, die jeweils 13 Welpen mit Flecken haben.Nach einem Besuch beim Tierarzt entdeckte Mateo, dass die Hälfte seiner unbefuhrten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",89
"Oscars Hund hat 130 Welpen, von denen 28 Flecken haben.Andres Hund hat 44 Welpen, von denen 14 Flecken haben.Jin hat 66 Hunde, jeweils 11 Welpen mit Flecken.Nach einem Besuch im Tierarzt entdeckte Oscar, dass die Hälfte seiner unbefuhrten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",91
"Leons Hund hat 99 Welpen, von denen 23 Flecken haben.James 'Hund hat 53 Welpen, von denen 12 Plätze haben.Hiroshi hat 58 Hunde mit jeweils 11 Welpen mit Flecken.Nach einem Besuch des Tierarztes entdeckte Leon, dass die Hälfte seiner unbeförderten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",90
"Pavels Hund hat 100 Welpen, von denen 22 Flecken haben.Hiroshis Hund hat 40 Welpen, von denen 15 Plätze haben.Santiago hat 55 Hunde mit jeweils 12 Welpen mit Flecken.Nach einem Besuch des Tierarztes entdeckte Pavel, dass die Hälfte seiner unbeförderten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",92
"Kais Hund hat 135 Welpen, von denen 17 Flecken haben.Arashs Hund hat 43 Welpen, von denen 14 Flecken haben.Carlos hat 54 Hunde mit jeweils 13 Welpen mit Flecken.Nach einem Besuch beim Tierarzt entdeckte Kai, dass die Hälfte seiner unbefuhrten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",90
"Deshawns Hund hat 146 Welpen, von denen 28 Plätze haben.Mohammeds Hund hat 43 Welpen, von denen 12 Flecken haben.Hiroshi hat 51 Hunde mit jeweils 11 Welpen mit Flecken.Nach einem Besuch des Tierarztes entdeckte Deshawn, dass die Hälfte seiner unbeförderten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",88
"Lucas Hund hat 103 Welpen, von denen 25 Plätze haben.Dergos Hund hat 42 Welpen, von denen 12 Flecken haben.Noah hat 67 Hunde, jeweils 15 Welpen mit Flecken.Nach einem Besuch des Tierarztes entdeckte Luca, dass die Hälfte seiner unbeförderten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",94
"Noahs Hund hat 113 Welpen, von denen 23 Flecken haben.Qasims Hund hat 47 Welpen, von denen 15 Flecken haben.Tariq hat 60 Hunde mit jeweils 9 Welpen mit Flecken.Nach einem Besuch des Tierarztes entdeckte Noah, dass die Hälfte seiner unbeförderten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",89
"Yukis Hund hat 95 Welpen, von denen 23 Flecken haben.Kais Hund hat 53 Welpen, von denen 12 Flecken haben.Faisal hat 68 Hunde mit jeweils 14 Welpen mit Flecken.Nach einem Besuch des Tierarztes entdeckte Yuki, dass die Hälfte seiner unbeförderten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",93
"Jins Hund hat 100 Welpen, von denen 28 Plätze haben.Theos Hund hat 50 Welpen, von denen 13 Flecken haben.Noah hat 58 Hunde, jeweils 10 Welpen mit Flecken.Nach einem Besuch des Tierarztes entdeckte Jin, dass die Hälfte seiner unbeförderten Welpen tatsächlich Plätze haben, die vorher nicht sichtbar waren.Wie viel Prozent aller Welpen haben Plätze?",90
"Fatima und Mei haben 247 Minuten Zeit, um zusammen ins Fitnessstudio zu gehen.Es dauert 26 Minuten, um in die Ecke zu gelangen, in der sich die Bibliothek befindet.Es dauert weitere 18 Minuten, um zum Lebensmittelgeschäft zu gelangen.Wenn sie das Lebensmittelgeschäft erreichen, erinnern sie sich daran, dass sie ihre Brieftaschen zu Hause vergessen haben, also müssen sie zurückkehren, um ihre Brieftaschen abzuholen und dann den ganzen Weg zurück zum Lebensmittelgeschäft zu gehen.Wenn sie zum zweiten Mal das Lebensmittelgeschäft erreicht haben, wie lange müssen sie noch in das Fitnessstudio kommen, ohne zu spät zu kommen?",115
"Gabriel und Pavel haben 212 Minuten Zeit, um zusammen ins Fitnessstudio zu gehen.Es dauert 29 Minuten, um in die Ecke zu gelangen, in der sich die Bibliothek befindet.Es dauert weitere 19 Minuten, um ins Kino zu kommen.Wenn sie das Kino erreichen, erinnern sie sich daran, dass sie ihre Brieftaschen zu Hause vergessen haben, also müssen sie zurückkehren, um ihre Brieftaschen abzuholen und dann wieder ins Kino zurückzugehen.Sobald sie zum zweiten Mal das Kino erreicht haben, wie lange müssen sie noch in das Fitnessstudio kommen, ohne zu spät zu kommen?",68
