question,answer_number
"Un agriculteur achète du flux pour ses vaches.Il achète une variété de pommes, de foin, de concombres et de maïs.Étant donné que le maïs est un régal rare, il n'en achète que quatre boîtes de 6 livres pour toute l'écurie.Il ne veut que suffisamment de concombres pour nourrir les vaches pendant que les légumes sont frais, il achète donc quatorze sacs de 8 livres.Les pommes sont le régime principal de ses vaches, il achète donc trente-cinq packs de 42 livres.Le foin est un aliment de base pour compléter les pommes, alors il achète dix-huit sacs de 18 livres.Enfin, il achète 43 livres d'épicerie et 27 livres d'outils et 100 livres de bois.Un camion de ferme peut transporter 140 livres à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",5
"Un agriculteur achète du flux pour ses moutons.Il achète une variété de blé, de maïs, de betteraves et d'avoine.Étant donné que l'avoine est un régal rare, il n'en achète que cinq boîtes de 3 kg pour toute l'écurie.Il ne veut que suffisamment de betteraves pour nourrir les moutons pendant que les légumes sont frais, il achète donc onze sacs de 7 kg.Le blé est le régime principal de ses moutons, il achète donc trente-quatre packs de 44 kg.Le maïs est un aliment de base pour compléter le blé, il achète donc dix-huit sacs de 19 kg.Enfin, il achète 43 kg d'épicerie et 27 kg d'outils et 100 kg de bois.Un camion de ferme peut transporter 140 kg à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",5
"Un agriculteur achète du flux pour ses vaches.Il achète une variété de blé, d'avoine, de carottes et de maïs.Étant donné que le maïs est un régal rare, il n'en achète que sept boîtes de 5 kg pour toute l'écurie.Il ne veut que suffisamment de carottes pour nourrir les vaches tandis que les légumes sont frais, il achète donc onze sacs de 7 kg.Le blé est le régime principal de ses vaches, il achète donc trente-quatre packs de 39 kg.L'avoine est un aliment de base pour compléter le blé, il achète donc dix-neuf sacs de 18 kg.Enfin, il achète 43 kg d'épicerie et 27 kg d'outils et 100 kg de bois.Un camion de ferme peut transporter 130 kg à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",5
"Un agriculteur achète du flux pour ses vaches.Il achète une variété de foin, de blé, de carottes et de pommes.Étant donné que les pommes sont un régal rare, il n'en achète que cinq boîtes de 7 livres pour toute l'écurie.Il ne veut que suffisamment de carottes pour nourrir les vaches tandis que les légumes sont frais, il achète donc quatorze sacs de 5 livres.Le foin est le régime principal de ses vaches, il achète donc trente-cinq paquets de 44 livres.Le blé est un aliment de base pour compléter le foin, il achète donc dix-neuf sacs de 15 livres.Enfin, il achète 43 livres d'épicerie et 27 livres d'outils et 100 livres de bois.Un camion de ferme peut transporter 100 livres à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",7
"Un agriculteur achète du flux pour ses moutons.Il achète une variété de pommes, de blé, de carottes et d'avoine.Étant donné que l'avoine est un régal rare, il n'en achète que huit boîtes de 7 livres pour toute l'écurie.Il ne veut que suffisamment de carottes pour nourrir les moutons pendant que les légumes sont frais, il achète donc douze sacs de 6 livres.Les pommes sont le régime principal de ses moutons, il achète donc trente deux packs de 43 livres.Le blé est un aliment de base pour compléter les pommes, il achète donc dix-huit sacs de 17 livres.Enfin, il achète 43 livres d'épicerie et 27 livres d'outils et 100 livres de bois.Un camion de ferme peut transporter 110 livres à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",6
"Un agriculteur achète du flux pour ses alpagas.Il achète une variété de pommes, de blé, de concombres et de foin.Étant donné que le foin est un régal rare, il n'en achète que six boîtes de 3 livres pour toute l'écurie.Il ne veut que suffisamment de concombres pour nourrir les alpagas pendant que les légumes sont frais, il achète donc quinze sacs de 8 livres.Les pommes sont le régime principal de ses alpagas, il achète donc trente-quatre packs de 43 livres.Le blé est un aliment de base pour compléter les pommes, il achète donc dix-huit sacs de 15 livres.Enfin, il achète 43 livres d'épicerie et 27 livres d'outils et 100 livres de bois.Un camion de ferme peut transporter 170 livres à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",4
"Un agriculteur achète du flux pour ses alpagas.Il achète une variété de pommes, de blé, de betteraves et de foin.Étant donné que le foin est un régal rare, il n'en achète que six boîtes de 7 livres pour toute l'écurie.Il ne veut que suffisamment de betteraves pour nourrir les alpagas pendant que les légumes sont frais, il achète donc onze sacs de 6 livres.Les pommes sont le régime principal de ses alpagas, il achète donc trente-quatre packs de 43 livres.Le blé est un incontournable pour compléter les pommes, il achète donc vingt sacs de 18 livres.Enfin, il achète 43 livres d'épicerie et 27 livres d'outils et 100 livres de bois.Un camion de ferme peut transporter 100 livres à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",7
"Un agriculteur achète du flux pour ses moutons.Il achète une variété de blé, d'avoine, de carottes et de pommes.Étant donné que les pommes sont un régal rare, il n'en achète que huit boîtes de 4 livres pour toute l'écurie.Il ne veut que suffisamment de carottes pour nourrir les moutons pendant que les légumes sont frais, il achète donc douze sacs de 6 livres.Le blé est le régime principal de ses moutons, il achète donc trente-trois packs de 42 livres.L'avoine est un aliment de base pour compléter le blé, il achète donc vingt-balles de 16 livres.Enfin, il achète 43 livres d'épicerie et 27 livres d'outils et 100 livres de bois.Un camion de ferme peut transporter 110 livres à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",6
"Un agriculteur achète du flux pour ses moutons.Il achète une variété de pommes, d'avoine, de carottes et de foin.Étant donné que le foin est un régal rare, il n'en achète que cinq boîtes de 6 livres pour toute l'écurie.Il ne veut que suffisamment de carottes pour nourrir les moutons pendant que les légumes sont frais, il achète donc quatorze sacs de 6 livres.Les pommes sont le régime principal de ses moutons, il achète donc trente deux packs de 38 livres.L'avoine est un aliment de base pour compléter les pommes, il achète donc vingt-15 livres.Enfin, il achète 43 livres d'épicerie et 27 livres d'outils et 100 livres de bois.Un camion de ferme peut transporter 150 livres à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",4
"Un agriculteur achète du flux pour ses vaches.Il achète une variété de foin, de blé, de concombres et de maïs.Étant donné que le maïs est un régal rare, il n'en achète que six boîtes de 5 kg pour toute l'écurie.Il ne veut que suffisamment de concombres pour nourrir les vaches pendant que les légumes sont frais, il achète donc quinze sacs de 8 kg.Le foin est le régime principal de ses vaches, il achète donc trente-cinq packs de 35 kg.Le blé est un aliment de base pour compléter le foin, il achète donc dix-sept sacs de 15 kg.Enfin, il achète 43 kg d'épicerie et 27 kg d'outils et 100 kg de bois.Un camion de ferme peut transporter 120 kg à la fois.Si l'agriculteur a trois camions, combien de voyages l'agriculteur a-t-il besoin pour transporter tous les articles achetés?",5
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 30 minutes pour couvrir tous les 3 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 72 miles du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes faudra-t-il à la banque de brouillard pour couvrir un quart de la ville?",300
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 75 minutes pour couvrir tous les 10 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 72 miles du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes prendra-t-il à la banque de brouillard pour couvrir 1/4 de la ville?",210
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 60 minutes pour couvrir tous les 3 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 54 miles du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes faudra-t-il à la banque de brouillard pour couvrir 1/3 de la ville?",660
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 60 minutes pour couvrir tous les 6 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 72 miles de l'autre côté du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes prendra-t-il à la banque de brouillard pour couvrir 1/3 de la ville?",420
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 25 minutes pour couvrir tous les 5 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 54 miles du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes faudra-t-il à la banque de brouillard pour couvrir la moitié de la ville?",210
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 90 minutes pour couvrir tous les 3 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 78 miles du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes faudra-t-il à la banque de brouillard pour couvrir un tiers de la ville?",1500
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 30 minutes pour couvrir tous les 13 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 78 miles du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes prendra-t-il à la banque de brouillard pour couvrir la moitié de la ville?",120
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 15 minutes pour couvrir tous les 3 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 96 miles de l'autre côté du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes faudra-t-il à la banque de brouillard pour couvrir un quart de la ville?",180
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 20 minutes pour couvrir tous les 3 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 72 miles du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes faudra-t-il à la banque de brouillard pour couvrir un tiers de la ville?",260
"Une banque de brouillard arrive depuis l'océan pour couvrir une ville.Il faut 15 minutes pour couvrir tous les 3 miles de la ville.Cependant, nous savons que la vitesse du vent va être divisée par deux en une heure.Si la ville est à 96 miles du bord de l'océan à l'opposé à l'intérieur des terres, combien de minutes prendra-t-il à la banque de brouillard pour couvrir la moitié de la ville?",420
"Emma marche 32 kilomètres par jour sur son sentier de randonnée préféré, qui comprend 14 kilomètres de marche sur la plage et 18 kilomètres de marche sur le trottoir.Sur le trottoir, Emma marche à trois fois la vitesse de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse d'Emma a diminué de moitié à la fois sur la plage et le trottoir.Si 56 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la marche de 32 kilomètres, en quelques minutes?",80
"Olivia marche 29 miles chaque jour sur son sentier de randonnée préféré, qui comprend 13 miles de marche sur la plage et 16 miles de marche sur le trottoir.Sur le trottoir, Olivia marche à quatre fois la vitesse de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse d'Olivia a diminué de moitié à la fois sur la plage et le trottoir.Si 65 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la marche de 29 milles, en quelques minutes?",85
"Fatima marche 26 miles chaque jour sur son sentier de randonnée préféré, qui comprend 11 miles de marche sur la plage et 15 miles de marche sur le trottoir.Sur le trottoir, Fatima marche à trois fois la vitesse de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse de Fatima a diminué de moitié à la fois sur la plage et le trottoir.Si 44 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la marche de 26 milles, en quelques minutes?",64
"Rania marche 28 kilomètres par jour sur son sentier de randonnée préféré, qui comprend 14 kilomètres de marche sur la plage et 14 kilomètres de marche sur le trottoir.Sur le trottoir, Rania marche à deux fois le taux de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse de Rania a diminué de moitié à la fois sur la plage et le trottoir.Si 42 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la marche de 28 kilomètres, en quelques minutes?",63
"Ananya marche 20 miles chaque jour sur son sentier de randonnée préféré, qui comprend 10 miles de marche sur la plage et 10 miles de marche sur le trottoir.Sur le trottoir, Ananya marche à deux fois le taux de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse d'Aanya a diminué de moitié à la fois sur la plage et le trottoir.Si 40 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la marche de 20 milles, en quelques minutes?",60
"Keisha marche 33 miles chaque jour sur son sentier de randonnée préféré, qui comprend 17 miles de marche sur la plage et 16 miles de marche sur le trottoir.Sur le trottoir, Keisha marche à deux fois le taux de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse de Keisha a diminué de moitié à la fois sur la plage et le trottoir.Si 51 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la promenade de 33 milles, en quelques minutes?",75
"Xena marche 24 kilomètres par jour sur son sentier de randonnée préféré, qui comprend 11 kilomètres de marche sur la plage et 13 kilomètres de marche sur le trottoir.Sur le trottoir, Xena marche à trois fois la vitesse de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse de Xena a diminué de moitié à la fois sur la plage et le trottoir.Si 66 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la marche de 24 kilomètres, en quelques minutes?",92
"Gabrielle marche 29 kilomètres par jour sur son sentier de randonnée préféré, qui comprend 15 kilomètres de marche sur la plage et 14 kilomètres de marche sur le trottoir.Sur le trottoir, Gabrielle marche à deux fois la vitesse de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse de Gabrielle a diminué de moitié à la fois sur la plage et le trottoir.Si 45 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la marche de 29 kilomètres, en quelques minutes?",66
"Roya marche 21 kilomètres par jour sur son sentier de randonnée préféré, qui comprend 11 kilomètres de marche sur la plage et 10 kilomètres de marche sur le trottoir.Sur le trottoir, Roya marche à deux fois le taux de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse de Roya a diminué de moitié à la fois sur la plage et le trottoir.Si 44 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la marche de 21 kilomètres, en quelques minutes?",64
"Yara marche 28 kilomètres par jour sur son sentier de randonnée préféré, qui comprend 14 kilomètres de marche sur la plage et 14 kilomètres de marche sur le trottoir.Sur le trottoir, Yara marche à deux fois la vitesse de vitesse qu'elle fait sur la plage.Cependant, en raison d'une blessure récente, la vitesse de Yara a diminué de moitié à la fois sur la plage et le trottoir.Si 56 minutes de sa promenade sont passées sur la plage, combien de temps lui faut-il pour terminer toute la marche de 28 kilomètres, en quelques minutes?",84
"Le chien de Mateo a 149 chiots, dont 25 ont des taches.Le chien de Mohammed a 49 chiots, dont 12 ont des taches.Ibrahim a 54 chiens, chacun ayant 13 chiots avec des taches.Après une visite chez le vétérinaire, Mateo a découvert que la moitié de ses chiots non exposés avait en fait des taches qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",89
"Le chien d'Oscar a 130 chiots, dont 28 ont des taches.Le chien d'Andre a 44 chiots, dont 14 ont des taches.Jin a 66 chiens, chacun ayant 11 chiots avec des taches.Après une visite chez le vétérinaire, Oscar a découvert que la moitié de ses chiots non exposés avait en fait des taches qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",91
"Le chien de Leon a 99 chiots, dont 23 ont des taches.Le chien de James a 53 chiots, dont 12 ont des taches.Hiroshi a 58 chiens, chacun ayant 11 chiots avec des taches.Après une visite chez le vétérinaire, Leon a découvert que la moitié de ses chiots non exposés avait des places qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",90
"Le chien de Pavel a 100 chiots, dont 22 ont des taches.Le chien d'Hiroshi a 40 chiots, dont 15 ont des taches.Santiago a 55 chiens, chacun ayant 12 chiots avec des taches.Après une visite chez le vétérinaire, Pavel a découvert que la moitié de ses chiots non exposés avait des taches qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",92
"Le chien de Kai a 135 chiots, dont 17 ont des taches.Le chien d'Arash a 43 chiots, dont 14 ont des taches.Carlos a 54 chiens, chacun ayant 13 chiots avec des taches.Après une visite chez le vétérinaire, Kai a découvert que la moitié de ses chiots non exposés n'avait pas de taches qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",90
"Le chien de Deshawn a 146 chiots, dont 28 ont des taches.Le chien de Mohammed a 43 chiots, dont 12 ont des taches.Hiroshi a 51 chiens, chacun ayant 11 chiots avec des taches.Après une visite chez le vétérinaire, DeShawn a découvert que la moitié de ses chiots non exposés avait des taches qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",88
"Le chien de Luca a 103 chiots, dont 25 ont des taches.Le chien de Diego a 42 chiots, dont 12 ont des taches.Noah a 67 chiens, chacun ayant 15 chiots avec des taches.Après une visite chez le vétérinaire, Luca a découvert que la moitié de ses chiots non exposés avait en fait des taches qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",94
"Le chien de Noah a 113 chiots, dont 23 ont des taches.Le chien de Qasim a 47 chiots, dont 15 ont des taches.Tariq a 60 chiens, chacun ayant 9 chiots avec des taches.Après une visite chez le vétérinaire, Noah a découvert que la moitié de ses chiots non exposés avait des places qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",89
"Le chien de Yuki a 95 chiots, dont 23 ont des taches.Le chien de Kai a 53 chiots, dont 12 ont des taches.Faisal a 68 chiens, chacun ayant 14 chiots avec des taches.Après une visite chez le vétérinaire, Yuki a découvert que la moitié de ses chiots non exposés n'avait pas de taches qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",93
"Le chien de Jin a 100 chiots, dont 28 ont des taches.Le chien de Theo a 50 chiots, dont 13 ont des taches.Noah a 58 chiens, chacun ayant 10 chiots avec des taches.Après une visite chez le vétérinaire, Jin a découvert que la moitié de ses chiots non exposés avait en fait des taches qui n'étaient pas visibles auparavant.Quel pourcentage de tous les chiots ont des taches?",90
"Fatima et Mei ont 247 minutes pour se rendre au gymnase ensemble à partir de leur domicile.Il leur prend 26 minutes pour arriver au coin où se trouve la bibliothèque.Il leur faut encore 18 minutes pour se rendre à l'épicerie.Lorsqu'ils atteignent l'épicerie, ils se souviennent qu'ils ont oublié leurs portefeuilles à la maison, ils doivent donc revenir pour ramasser leurs portefeuilles, puis retourner jusqu'à l'épicerie.Une fois qu'ils atteignent l'épicerie pour la deuxième fois, combien de temps doivent-ils se rendre au gymnase sans être en retard?",115
"Gabriel et Pavel ont 212 minutes pour se rendre au gymnase ensemble à partir de leur domicile.Il leur prend 29 minutes pour arriver au coin où se trouve la bibliothèque.Il leur faut encore 19 minutes pour se rendre au cinéma.Quand ils atteignent le cinéma, ils se souviennent qu'ils ont oublié leurs portefeuilles à la maison, ils doivent donc revenir pour ramasser leurs portefeuilles, puis retourner jusqu'au cinéma.Une fois qu'ils atteignent le cinéma pour la deuxième fois, combien de temps doivent-ils se rendre au gymnase sans être en retard?",68
"Nadia et Sanjay ont 261 minutes pour se rendre à l'épicerie ensemble à partir de leur maison.Il leur prend 24 minutes pour arriver au coin où se trouve le gymnase.Il leur faut encore 27 minutes pour se rendre au centre commercial.Quand ils atteignent le centre commercial, ils se souviennent qu'ils ont oublié leurs portefeuilles à la maison, ils doivent donc revenir pour ramasser leurs portefeuilles, puis retourner jusqu'au centre commercial.Une fois qu'ils atteignent le centre commercial pour la deuxième fois, combien de temps doivent-ils se rendre à l'épicerie sans être en retard?",108
"Thiago et Ali ont 163 minutes pour se rendre au gymnase ensemble à partir de leur domicile.Il leur prend 21 minutes pour arriver au coin où se trouve la banque.Il leur faut encore 28 minutes pour se rendre au cinéma.Quand ils atteignent le cinéma, ils se souviennent qu'ils ont oublié leurs portefeuilles à la maison, ils doivent donc revenir pour ramasser leurs portefeuilles, puis retourner jusqu'au cinéma.Une fois qu'ils atteignent le cinéma pour la deuxième fois, combien de temps doivent-ils se rendre au gymnase sans être en retard?",16
"Gabriel et Kai ont 137 minutes pour se rendre au gymnase ensemble à partir de leur domicile.Il leur prend 16 minutes pour arriver au coin où se trouve le parc.Il leur faut encore 22 minutes pour se rendre au centre commercial.Quand ils atteignent le centre commercial, ils se souviennent qu'ils ont oublié leurs portefeuilles à la maison, ils doivent donc revenir pour ramasser leurs portefeuilles, puis retourner jusqu'au centre commercial.Une fois qu'ils atteignent le centre commercial pour la deuxième fois, combien de temps doivent-ils se rendre au gymnase sans être en retard?",23
"Tara et Ananya ont 163 minutes pour se rendre à l'épicerie ensemble à partir de chez eux.Il leur prend 16 minutes pour arriver au coin où se trouve la bibliothèque.Il leur faut encore 29 minutes pour se rendre au centre commercial.Quand ils atteignent le centre commercial, ils se souviennent qu'ils ont oublié leurs portefeuilles à la maison, ils doivent donc revenir pour ramasser leurs portefeuilles, puis retourner jusqu'au centre commercial.Une fois qu'ils atteignent le centre commercial pour la deuxième fois, combien de temps doivent-ils se rendre à l'épicerie sans être en retard?",28
"Bodhi et Kai ont 267 minutes pour se rendre à la bibliothèque ensemble à partir de leur domicile.Il leur prend 17 minutes pour arriver au coin où se trouve le gymnase.Il leur faut encore 19 minutes pour se rendre au cinéma.Quand ils atteignent le cinéma, ils se souviennent qu'ils ont oublié leurs portefeuilles à la maison, ils doivent donc revenir pour ramasser leurs portefeuilles, puis retourner jusqu'au cinéma.Une fois qu'ils atteignent le cinéma pour la deuxième fois, combien de temps doivent-ils se rendre à la bibliothèque sans être en retard?",159
