question,answer_number
"Un agricultor está comprando alimento para sus vacas.Compra una variedad de manzanas, heno, pepinos y maíz.Dado que el maíz es un placer raro, solo compra cuatro cajas de 6 libras de ellas para todo el establo.Solo quiere suficientes pepinos para alimentar a las vacas mientras las verduras están frescas, por lo que compra catorce bolsas de 8 libras.Las manzanas son la dieta principal de sus vacas, por lo que compra treinta y cinco paquetes de 42 libras.El heno es un elemento básico para complementar las manzanas, por lo que compra dieciocho capturas de 18 libras.Finalmente, compra 43 libras de comestibles, y 27 libras de herramientas y 100 libras de madera.Un camión de granja puede transportar 140 libras a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",5
"Un agricultor está comprando alimento para sus ovejas.Compra una variedad de trigo, maíz, remolacha y avena.Dado que la avena es un placer raro, solo compra cinco cajas de 3 kg de ellas para todo el establo.Solo quiere suficiente remolacha para alimentar a las ovejas mientras las verduras están frescas, por lo que compra once bolsas de 7 kg.El trigo es la dieta principal de sus ovejas, por lo que compra treinta y cuatro paquetes de 44 kg.El maíz es un elemento básico para complementar el trigo, por lo que compra dieciocho capturas de 19 kg.Finalmente, compra 43 kg de comestibles, y 27 kg de herramientas y 100 kg de madera.Un camión de granja puede transportar 140 kg a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",5
"Un agricultor está comprando alimento para sus vacas.Compra una variedad de trigo, avena, zanahorias y maíz.Dado que el maíz es un placer raro, solo compra siete cajas de 5 kg de ellas para todo el establo.Solo quiere suficientes zanahorias para alimentar a las vacas mientras las verduras están frescas, por lo que compra once bolsas de 7 kg.El trigo es la dieta principal de sus vacas, por lo que compra treinta y cuatro paquetes de 39 kg.La avena es un elemento básico para complementar el trigo, por lo que compra diecinueve capturas de 18 kg.Finalmente, compra 43 kg de comestibles, y 27 kg de herramientas y 100 kg de madera.Un camión de granja puede transportar 130 kg a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",5
"Un agricultor está comprando alimento para sus vacas.Compra una variedad de heno, trigo, zanahorias y manzanas.Dado que las manzanas son un placer raro, solo compra cinco cajas de 7 libras de ellas para todo el establo.Solo quiere suficientes zanahorias para alimentar a las vacas mientras las verduras están frescas, por lo que compra catorce bolsas de 5 libras.El heno es la dieta principal de sus vacas, por lo que compra treinta y cinco paquetes de 44 libras.El trigo es un elemento básico para complementar el heno, por lo que compra diecinueve capturas de 15 libras.Finalmente, compra 43 libras de comestibles, y 27 libras de herramientas y 100 libras de madera.Un camión de granja puede transportar 100 libras a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",7
"Un agricultor está comprando alimento para sus ovejas.Compra una variedad de manzanas, trigo, zanahorias y avena.Dado que la avena es un placer raro, solo compra ocho cajas de 7 libras de ellas para todo el establo.Solo quiere suficientes zanahorias para alimentar a las ovejas mientras las verduras están frescas, por lo que compra doce bolsas de 6 libras.Las manzanas son la dieta principal de sus ovejas, por lo que compra treinta y dos paquetes de 43 libras.El trigo es un elemento básico para complementar las manzanas, por lo que compra dieciocho capturas de 17 libras.Finalmente, compra 43 libras de comestibles, y 27 libras de herramientas y 100 libras de madera.Un camión de granja puede transportar 110 libras a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",6
"Un agricultor está comprando alimento para sus alpacas.Compra una variedad de manzanas, trigo, pepinos y heno.Como el heno es un placer raro, solo compra seis cajas de 3 libras para todo el establo.Solo quiere suficientes pepinos para alimentar a las alpacas mientras las verduras están frescas, por lo que compra quince bolsas de 8 libras.Las manzanas son la dieta principal de sus alpacas, por lo que compra treinta y cuatro paquetes de 43 libras.El trigo es un elemento básico para complementar las manzanas, por lo que compra dieciocho capturas de 15 libras.Finalmente, compra 43 libras de comestibles, y 27 libras de herramientas y 100 libras de madera.Un camión de granja puede transportar 170 libras a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",4
"Un agricultor está comprando alimento para sus alpacas.Compra una variedad de manzanas, trigo, remolacha y heno.Dado que el heno es un placer raro, solo compra seis cajas de 7 libras para todo el establo.Solo quiere suficiente remolacha para alimentar a las alpacas mientras las verduras están frescas, por lo que compra once bolsas de 6 libras.Las manzanas son la dieta principal de sus alpacas, por lo que compra treinta y cuatro paquetes de 43 libras.El trigo es un elemento básico para complementar las manzanas, por lo que compra veinte capturas de 18 libras.Finalmente, compra 43 libras de comestibles, y 27 libras de herramientas y 100 libras de madera.Un camión de granja puede transportar 100 libras a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",7
"Un agricultor está comprando alimento para sus ovejas.Compra una variedad de trigo, avena, zanahorias y manzanas.Dado que las manzanas son un placer raro, solo compra ocho cajas de 4 libras de ellas para todo el establo.Solo quiere suficientes zanahorias para alimentar a las ovejas mientras las verduras están frescas, por lo que compra doce bolsas de 6 libras.El trigo es la dieta principal de sus ovejas, por lo que compra treinta y tres paquetes de 42 libras.La avena es un elemento básico para complementar el trigo, por lo que compra veinte capturas de 16 libras.Finalmente, compra 43 libras de comestibles, y 27 libras de herramientas y 100 libras de madera.Un camión de granja puede transportar 110 libras a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",6
"Un agricultor está comprando alimento para sus ovejas.Compra una variedad de manzanas, avena, zanahorias y heno.Dado que el heno es un placer raro, solo compra cinco cajas de 6 libras para todo el establo.Solo quiere suficientes zanahorias para alimentar a las ovejas mientras las verduras están frescas, por lo que compra catorce bolsas de 6 libras.Las manzanas son la dieta principal de sus ovejas, por lo que compra treinta y dos paquetes de 38 libras.La avena es un elemento básico para complementar las manzanas, por lo que compra veinte capturas de 15 libras.Finalmente, compra 43 libras de comestibles, y 27 libras de herramientas y 100 libras de madera.Un camión de granja puede transportar 150 libras a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",4
"Un agricultor está comprando alimento para sus vacas.Compra una variedad de heno, trigo, pepinos y maíz.Dado que el maíz es un placer raro, solo compra seis cajas de 5 kg de ellas para todo el establo.Solo quiere suficientes pepinos para alimentar a las vacas mientras las verduras están frescas, por lo que compra quince bolsas de 8 kg.El heno es la dieta principal de sus vacas, por lo que compra treinta y cinco paquetes de 35 kg.El trigo es un elemento básico para complementar el heno, por lo que compra diecisiete capturas de 15 kg.Finalmente, compra 43 kg de comestibles, y 27 kg de herramientas y 100 kg de madera.Un camión de granja puede transportar 120 kg a la vez.Si el agricultor tiene tres camiones, ¿cuántos viajes necesita el agricultor para transportar todos los artículos comprados?",5
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se necesitan 30 minutos para cubrir cada 3 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 72 millas desde el frente del mar hasta el límite interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir una cuarta parte de la ciudad?",300
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se necesitan 75 minutos para cubrir cada 10 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 72 millas desde el frente del océano hasta la orilla del interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir 1/4 de la ciudad?",210
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se tarda 60 minutos en cubrir cada 3 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 54 millas desde el frente del mar hasta el borde interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir 1/3 de la ciudad?",660
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se necesitan 60 minutos para cubrir cada 6 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 72 millas desde el frente del mar hasta el borde interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir 1/3 de la ciudad?",420
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se necesitan 25 minutos para cubrir cada 5 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 54 millas desde el frente del mar hasta la orilla del interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir 1/2 de la ciudad?",210
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se necesitan 90 minutos para cubrir cada 3 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 78 millas desde el frente del océano hasta la orilla del interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir un tercio de la ciudad?",1500
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se necesitan 30 minutos para cubrir cada 13 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 78 millas desde el frente del océano hasta la orilla del interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir 1/2 de la ciudad?",120
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se necesitan 15 minutos para cubrir cada 3 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 96 millas desde el frente del mar hasta la orilla del interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir una cuarta parte de la ciudad?",180
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se necesitan 20 minutos para cubrir cada 3 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 72 millas desde el frente del mar hasta el borde interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir un tercio de la ciudad?",260
"Un banco de niebla llega desde el océano para cubrir una ciudad.Se necesitan 15 minutos para cubrir cada 3 millas de la ciudad.Sin embargo, sabemos que la velocidad del viento se reducirá a la mitad en una hora.Si la ciudad está a 96 millas desde el frente del mar hasta el borde interior opuesto, ¿cuántos minutos tardará en el banco de niebla para cubrir 1/2 de la ciudad?",420
"Emma camina 32 kilómetros todos los días en su sendero favorito para caminar, que incluye 14 kilómetros de caminar por la playa y 18 kilómetros de caminar por la acera.En la acera, Emma camina a tres veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Emma ha disminuido a la mitad tanto en la playa como en la acera.Si se pasan 56 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 32 kilómetros, en minutos?",80
"Olivia camina 29 millas todos los días en su sendero favorito, que incluye 13 millas de caminata por la playa y 16 millas de caminata por la acera.En la acera, Olivia camina a cuatro veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Olivia ha disminuido a la mitad tanto en la playa como en la acera.Si se pasan 65 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 29 millas, en minutos?",85
"Fátima camina 26 millas todos los días en su sendero favorito, que incluye 11 millas de caminata en la playa y 15 millas de caminata por la acera.En la acera, Fátima camina a tres veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Fátima ha disminuido a la mitad tanto en la playa como en la acera.Si se pasan 44 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 26 millas, en minutos?",64
"Rania camina 28 kilómetros todos los días en su sendero favorito para caminar, que incluye 14 kilómetros de caminar por la playa y 14 kilómetros de caminar por la acera.En la acera, Rania camina a dos veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Rania ha disminuido a la mitad tanto en la playa como en la acera.Si se pasa 42 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 28 kilómetros, en minutos?",63
"Ananya camina 20 millas todos los días en su sendero favorito, que incluye 10 millas de caminata en la playa y 10 millas de caminata por la acera.En la acera, Ananya camina a dos veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Ananya ha disminuido a la mitad tanto en la playa como en la acera.Si se pasan 40 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 20 millas, en minutos?",60
"Keisha camina 33 millas todos los días en su sendero favorito, que incluye 17 millas de caminata en la playa y 16 millas de caminata por la acera.En la acera, Keisha camina a dos veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Keisha ha disminuido a la mitad tanto en la playa como en la acera.Si se pasan 51 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 33 millas, en minutos?",75
"Xena camina 24 kilómetros todos los días en su sendero favorito para caminar, que incluye 11 kilómetros de caminar por la playa y 13 kilómetros de caminar por la acera.En la acera, Xena camina a tres veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Xena ha disminuido a la mitad tanto en la playa como en la acera.Si se pasan 66 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 24 kilómetros, en minutos?",92
"Gabrielle camina 29 kilómetros todos los días en su sendero favorito para caminar, que incluye 15 kilómetros de caminar por la playa y 14 kilómetros de caminar por la acera.En la acera, Gabrielle camina a dos veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Gabrielle ha disminuido a la mitad tanto en la playa como en la acera.Si se pasan 45 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 29 kilómetros, en minutos?",66
"Roya camina 21 kilómetros todos los días en su sendero favorito para caminar, que incluye 11 kilómetros de caminar por la playa y 10 kilómetros de caminar por la acera.En la acera, Roya camina a dos veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Roya ha disminuido a la mitad tanto en la playa como en la acera.Si se pasan 44 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 21 kilómetros, en minutos?",64
"Yara camina 28 kilómetros todos los días en su sendero favorito para caminar, que incluye 14 kilómetros de caminar por la playa y 14 kilómetros de caminar por la acera.En la acera, Yara camina a dos veces la velocidad de velocidad que hace en la playa.Sin embargo, debido a una lesión reciente, la velocidad de Yara ha disminuido a la mitad tanto en la playa como en la acera.Si se pasan 56 minutos de su caminata en la playa, ¿cuánto tiempo le tarda en completar la caminata completa de 28 kilómetros, en minutos?",84
"El perro de Mateo tiene 149 cachorros, 25 de los cuales tienen manchas.El perro de Mohammed tiene 49 cachorros, 12 de los cuales tienen manchas.Ibrahim tiene 54 perros, cada uno con 13 cachorros con manchas.Después de una visita al veterinario, Mateo descubrió que la mitad de sus cachorros no manchados en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",89
"El perro de Oscar tiene 130 cachorros, 28 de los cuales tienen manchas.El perro de Andre tiene 44 cachorros, 14 de los cuales tienen manchas.Jin tiene 66 perros, cada uno con 11 cachorros con manchas.Después de una visita al veterinario, Oscar descubrió que la mitad de sus cachorros sin manchar en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",91
"El perro de Leon tiene 99 cachorros, 23 de los cuales tienen manchas.El perro de James tiene 53 cachorros, 12 de los cuales tienen puntos.Hiroshi tiene 58 perros, cada uno con 11 cachorros con manchas.Después de una visita al veterinario, Leon descubrió que la mitad de sus cachorros sin manchar en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",90
"El perro de Pavel tiene 100 cachorros, 22 de los cuales tienen manchas.El perro de Hiroshi tiene 40 cachorros, 15 de los cuales tienen manchas.Santiago tiene 55 perros, cada uno con 12 cachorros con manchas.Después de una visita al veterinario, Pavel descubrió que la mitad de sus cachorros no manchados en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",92
"El perro de Kai tiene 135 cachorros, 17 de los cuales tienen manchas.El perro de Arash tiene 43 cachorros, 14 de los cuales tienen manchas.Carlos tiene 54 perros, cada uno con 13 cachorros con manchas.Después de una visita al veterinario, Kai descubrió que la mitad de sus cachorros sin manchar en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",90
"El perro de DeShawn tiene 146 cachorros, 28 de los cuales tienen manchas.El perro de Mohammed tiene 43 cachorros, 12 de los cuales tienen manchas.Hiroshi tiene 51 perros, cada uno con 11 cachorros con manchas.Después de una visita al veterinario, Deshawn descubrió que la mitad de sus cachorros sin manchar en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",88
"El perro de Luca tiene 103 cachorros, 25 de los cuales tienen manchas.El perro de Diego tiene 42 cachorros, 12 de los cuales tienen manchas.Noah tiene 67 perros, cada uno con 15 cachorros con manchas.Después de una visita al veterinario, Luca descubrió que la mitad de sus cachorros sin manchar en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",94
"El perro de Noé tiene 113 cachorros, 23 de los cuales tienen manchas.El perro de Qasim tiene 47 cachorros, 15 de los cuales tienen manchas.Tariq tiene 60 perros, cada uno con 9 cachorros con manchas.Después de una visita al veterinario, Noah descubrió que la mitad de sus cachorros no manchados en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",89
"El perro de Yuki tiene 95 cachorros, 23 de los cuales tienen manchas.El perro de Kai tiene 53 cachorros, 12 de los cuales tienen manchas.Faisal tiene 68 perros, cada uno con 14 cachorros con manchas.Después de una visita al veterinario, Yuki descubrió que la mitad de sus cachorros sin manchar en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",93
"El perro de Jin tiene 100 cachorros, 28 de los cuales tienen manchas.El perro de Theo tiene 50 cachorros, 13 de los cuales tienen manchas.Noah tiene 58 perros, cada uno con 10 cachorros con manchas.Después de una visita al veterinario, Jin descubrió que la mitad de sus cachorros sin manchar en realidad tienen puntos que no eran visibles antes.¿Qué porcentaje de todos los cachorros tienen puntos?",90
"Fátima y Mei tienen 247 minutos para caminar juntos al gimnasio, comenzando desde su casa.Les lleva 26 minutos llegar a la esquina donde está la biblioteca.Les lleva otros 18 minutos llegar a la tienda de comestibles.Cuando llegan a la tienda de comestibles, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso a la tienda de comestibles nuevamente.Una vez que llegan a la tienda de comestibles por segunda vez, ¿cuánto más tienen que llegar al gimnasio sin llegar tarde?",115
"Gabriel y Pavel tienen 212 minutos para caminar juntos al gimnasio, comenzando desde su casa.Les lleva 29 minutos llegar a la esquina donde está la biblioteca.Les lleva otros 19 minutos llegar al cine.Cuando llegan al cine, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso al cine nuevamente.Una vez que llegan al cine por segunda vez, ¿cuánto más tienen que llegar al gimnasio sin llegar tarde?",68
"Nadia y Sanjay tienen 261 minutos para caminar juntos a la tienda de comestibles a partir de su casa.Les lleva 24 minutos llegar a la esquina donde está el gimnasio.Les lleva otros 27 minutos llegar al centro comercial.Cuando llegan al centro comercial, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso al centro comercial nuevamente.Una vez que llegan al centro comercial por segunda vez, ¿cuánto más tienen que llegar a la tienda de comestibles sin llegar tarde?",108
"Thiago y Ali tienen 163 minutos para caminar juntos al gimnasio, comenzando desde su casa.Les lleva 21 minutos llegar a la esquina donde está el banco.Les lleva otros 28 minutos llegar al cine.Cuando llegan al cine, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso al cine nuevamente.Una vez que llegan al cine por segunda vez, ¿cuánto más tienen que llegar al gimnasio sin llegar tarde?",16
"Gabriel y Kai tienen 137 minutos para caminar juntos al gimnasio a partir de su casa.Les lleva 16 minutos llegar a la esquina donde está el parque.Les lleva otros 22 minutos llegar al centro comercial.Cuando llegan al centro comercial, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso al centro comercial nuevamente.Una vez que llegan al centro comercial por segunda vez, ¿cuánto más tienen que llegar al gimnasio sin llegar tarde?",23
"Tara y Ananya tienen 163 minutos para caminar juntos a la tienda de comestibles a partir de su casa.Les lleva 16 minutos llegar a la esquina donde está la biblioteca.Les lleva otros 29 minutos llegar al centro comercial.Cuando llegan al centro comercial, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso al centro comercial nuevamente.Una vez que llegan al centro comercial por segunda vez, ¿cuánto más tienen que llegar a la tienda de comestibles sin llegar tarde?",28
"Bodhi y Kai tienen 267 minutos para caminar juntos a la biblioteca, comenzando desde su casa.Les lleva 17 minutos llegar a la esquina donde está el gimnasio.Les lleva otros 19 minutos llegar al cine.Cuando llegan al cine, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso al cine nuevamente.Una vez que llegan al cine por segunda vez, ¿cuánto más tienen que llegar a la biblioteca sin llegar tarde?",159
"Beatriz y Sakura tienen 253 minutos para caminar juntos al gimnasio, comenzando desde su casa.Les lleva 16 minutos llegar a la esquina donde está el centro comercial.Les lleva otros 58 minutos llegar al cine.Cuando llegan al cine, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso al cine nuevamente.Una vez que llegan al cine por segunda vez, ¿cuánto más tienen que llegar al gimnasio sin llegar tarde?",31
"Ravi e Isabella tienen 266 minutos para caminar juntos al cine a partir de su casa.Les lleva 14 minutos llegar a la esquina donde está el banco.Les lleva otros 38 minutos llegar a la biblioteca.Cuando llegan a la biblioteca, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso a la biblioteca nuevamente.Una vez que llegan a la biblioteca por segunda vez, ¿cuánto tiempo más tienen que llegar al cine sin llegar tarde?",110
"Chen y Diego tienen 221 minutos para caminar juntos al parque a partir de su casa.Les lleva 28 minutos llegar a la esquina donde está el centro comercial.Les lleva otros 22 minutos llegar al cine.Cuando llegan al cine, recuerdan que olvidaron sus billeteras en casa, por lo que tienen que regresar para recoger sus billeteras y luego caminar de regreso al cine nuevamente.Una vez que llegan al cine por segunda vez, ¿cuánto más tienen que llegar al parque sin llegar tarde?",71
"Un malabarista puede hacer malabarismos con 480 bolas.Una décima parte de las bolas son pelotas de golf, y el resto son bolas de tenis.1/2 de las pelotas de golf son moradas, de las cuales 1/6 están marcadas.1/9 de las bolas de tenis son índigo, y todos excepto un tercio de esas bolas de índigo están marcadas.¿Cuántas bolas marcadas hay en total?",36
"Un malabarista puede hacer malabarismos con 360 bolas.La mitad de las bolas son bolas de tenis, y el resto son pelotas de golf.Un tercio de las bolas de tenis son azules, de las cuales 1/4 están marcadas.1/3 de las pelotas de golf son de color rosa, y todos excepto un quinto de esas bolas rosadas están marcadas.¿Cuántas bolas marcadas hay en total?",63
