question,answer_number
一个农民正在为他的奶牛购买饲料。他购买了各种苹果，干草，黄瓜和玉米。由于玉米是一种罕见的享受，他只为整个马stable购买了四个6磅重的盒子。他只希望足够的黄瓜在新鲜的蔬菜时喂养母牛，因此他购买了14磅重的袋子。苹果是他的牛的主要饮食，因此他购买了35磅重的包装。干草是补充苹果的主食，因此他购买了18磅重18磅的麻袋。最后，他购买了43磅的杂货，27磅的工具和100磅的木材。农场卡车一次可以携带140磅。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,5
一个农民正在为绵羊购买饲料。他购买了各种小麦，玉米，甜菜和燕麦。由于燕麦是一种罕见的享受，因此他只为整个马stable购买了五个3公斤盒。他只需要足够的甜菜来喂绵羊，而蔬菜是新鲜的，所以他买了11个7公斤的袋子。小麦是他的绵羊的主要饮食，因此他购买了34套44公斤的包装。玉米是补充小麦的主食，因此他购买了十八个19公斤的麻袋。最后，他购买了43公斤杂货，27公斤工具和100公斤的木材。农场卡车一次可以携带140公斤。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,5
一个农民正在为他的奶牛购买饲料。他购买了各种小麦，燕麦，胡萝卜和玉米。由于玉米是一种罕见的享受，因此他只为整个马stable购买了七个5公斤盒。他只希望足够的胡萝卜在蔬菜新鲜时喂养母牛，因此他购买了11个7公斤的袋子。小麦是他的牛的主要饮食，因此他购买了34个39公斤的包装。燕麦是补充小麦的主食，因此他购买了19公斤重的麻袋。最后，他购买了43公斤杂货，27公斤工具和100公斤的木材。农场卡车一次可以携带130公斤。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,5
一个农民正在为他的奶牛购买饲料。他购买了各种干草，小麦，胡萝卜和苹果。由于苹果是一种罕见的享受，他只为整个马stable购买了五箱7磅的盒子。他只希望足够的胡萝卜在蔬菜新鲜时喂养母牛，因此他购买了14磅重的袋子。干草是他的母牛的主要饮食，因此他购买了35磅重的包装。小麦是补充干草的主食，因此他购买了19个15磅重的麻袋。最后，他购买了43磅的杂货，27磅的工具和100磅的木材。农场卡车一次可以携带100磅。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,7
一个农民正在为绵羊购买饲料。他购买了各种苹果，小麦，胡萝卜和燕麦。由于燕麦是一种罕见的享受，因此他只为整个马stable购买了八个重7磅的盒子。他只希望足够的胡萝卜在蔬菜新鲜时喂养绵羊，因此他购买了十二个6磅重的袋子。苹果是他的绵羊的主要饮食，因此他购买了32磅43磅重的包装。小麦是补充苹果的主食，因此他购买了18个17磅的麻袋。最后，他购买了43磅的杂货，27磅的工具和100磅的木材。农场卡车一次可以携带110磅。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,6
一个农民正在为他的羊驼购买饲料。他购买了各种苹果，小麦，黄瓜和干草。由于干草是一种罕见的享受，他只为整个马stable购买了六箱3磅重的盒子。他只希望足够的黄瓜在新鲜的蔬菜时喂羊驼，因此他购买了15磅重的袋子。苹果是他羊驼的主要饮食，因此他购买了34磅重的包装。小麦是补充苹果的主食，因此他购买了18个15磅的麻袋。最后，他购买了43磅的杂货，27磅的工具和100磅的木材。农场卡车一次可以携带170磅。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,4
一个农民正在为他的羊驼购买饲料。他购买了各种苹果，小麦，甜菜和干草。由于干草是一种罕见的享受，因此他只为整个马stable购买了六箱7磅重的盒子。他只需要足够的甜菜来喂羊驼，而蔬菜是新鲜的，因此他购买了11磅重的袋子。苹果是他羊驼的主要饮食，因此他购买了34磅重的包装。小麦是补充苹果的主食，因此他购买了二十磅重的麻袋。最后，他购买了43磅的杂货，27磅的工具和100磅的木材。农场卡车一次可以携带100磅。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,7
一个农民正在为绵羊购买饲料。他购买了各种小麦，燕麦，胡萝卜和苹果。由于苹果是一种罕见的享受，因此他只为整个马stable购买了八箱4磅重的盒子。他只希望足够的胡萝卜在蔬菜新鲜时喂养绵羊，因此他购买了十二个6磅重的袋子。小麦是他的绵羊的主要饮食，因此他购买了三十三个42磅的包装。燕麦是补充小麦的主食，因此他购买了二十磅重的麻袋。最后，他购买了43磅的杂货，27磅的工具和100磅的木材。农场卡车一次可以携带110磅。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,6
一个农民正在为绵羊购买饲料。他购买了各种苹果，燕麦，胡萝卜和干草。由于干草是一种罕见的享受，因此他只为整个马stable购买了五个6磅重的盒子。他只希望足够的胡萝卜在蔬菜新鲜时喂养绵羊，因此他购买了14个6磅重的袋子。苹果是他的绵羊的主要饮食，因此他购买了32磅重的包装。燕麦是补充苹果的主食，因此他购买了二十磅重的麻袋。最后，他购买了43磅的杂货，27磅的工具和100磅的木材。农场卡车一次可以携带150磅。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,4
一个农民正在为他的奶牛购买饲料。他购买了各种干草，小麦，黄瓜和玉米。由于玉米是一种罕见的享受，因此他只为整个马stable购买了六个5公斤的盒子。他只希望足够的黄瓜在新鲜的蔬菜时喂养母牛，因此他购买了15公斤袋。干草是他的牛的主要饮食，因此他购买了35五个35公斤的包装。小麦是补充干草的主食，因此他购买了17个15公斤的麻袋。最后，他购买了43公斤杂货，27公斤工具和100公斤的木材。农场卡车一次可以携带120公斤。如果农民有三辆卡车，农民需要几次运输所有购买的物品？,5
一家雾银行从海洋中滚入以覆盖城市。覆盖城市的每3英里需要30分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过72英里，那么雾银行将需要多少分钟才​​能覆盖该城市的四分之一？,300
一家雾银行从海洋中滚入以覆盖城市。覆盖城市每10英里的每10英里就需要75分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过72英里，那么雾银行将需要几分钟才能覆盖城市的1/4？,210
一家雾银行从海洋中滚入以覆盖城市。覆盖城市的每3英里需要60分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过54英里，那么雾银行需要几分钟才能覆盖城市的1/3？,660
一家雾银行从海洋中滚入以覆盖城市。覆盖城市每6英里需要60分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过72英里，那么雾银行将需要多少分钟才​​能覆盖城市的1/3？,420
一家雾银行从海洋中滚入以覆盖城市。覆盖城市每5英里需要25分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过54英里，那么雾银行需要几分钟才能覆盖城市的1/2？,210
一家雾银行从海洋中滚入以覆盖城市。覆盖城市的每3英里需要90分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过78英里，那么雾银行将需要几分钟才能覆盖这座城市的三分之一？,1500
一家雾银行从海洋中滚入以覆盖城市。每13英里的城市每13英里都需要30分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过78英里，那么雾银行将需要几分钟才能覆盖城市的1/2？,120
一家雾银行从海洋中滚入以覆盖城市。覆盖城市的每3英里需要15分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过96英里，那么雾银行将需要多少分钟才​​能覆盖该城市的四分之一？,180
一家雾银行从海洋中滚入以覆盖城市。覆盖城市的每3英里需要20分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过72英里，那么雾银行将需要多少分钟才​​能覆盖这座城市的三分之一？,260
一家雾银行从海洋中滚入以覆盖城市。覆盖城市的每3英里需要15分钟。但是，我们知道风速将在一小时内减半。如果这座城市从海滨到对面的内陆边缘越过96英里，那么雾银行将需要几分钟才能覆盖城市的1/2？,420
艾玛每天在她最喜欢的步行道上步行32公里，其中包括在海滩上行走14公里，在人行道上行走18公里。在人行道上，艾玛（Emma）以她在海滩上的速度速度三倍。但是，由于最近受伤，艾玛的速度在海滩和人行道上都降低了一半。如果她的步行56分钟在海滩上度过，那么她在几分钟内完成整个32公里的步行需要多长时间？,80
奥利维亚（Olivia）每天在她最喜欢的步行道上行走29英里，其中包括在海滩上行走13英里，在人行道上行走16英里。在人行道上，奥利维亚（Olivia）以她在海滩上的速度速度四倍。但是，由于最近受伤，奥利维亚的速度在海滩和人行道上都降低了一半。如果她的步行65分钟在海滩上度过了，她在几分钟之内完成整个29英里的步行需要多长时间？,85
法蒂玛每天在她最喜欢的步行道上行走26英里，其中包括在海滩上行走11英里，在人行道上行走15英里。在人行道上，法蒂玛以她在海滩上的速度速度三倍。但是，由于最近受伤，法蒂玛的速度在海滩和人行道上都降低了一半。如果她的步行44分钟在海滩上度过，她在几分钟之内完成整个26英里的步行需要多长时间？,64
拉尼亚（Rania）每天在她最喜欢的步行道上行走28公里，其中包括在海滩上行走14公里，在人行道上行走14公里。在人行道上，拉尼亚（Rania）以她在海滩上的速度速度两倍。但是，由于最近受伤，拉尼亚的速度在海滩和人行道上都降低了一半。如果她的步行42分钟在海滩上度过，那么几分钟之内，她才能完成整个28公里的步行需要多长时间？,63
Ananya每天在她最喜欢的步行道上行走20英里，其中包括在海滩上行走10英里，在人行道上行走10英里。在人行道上，Ananya的行驶速度是她在海滩上的速度的两倍。但是，由于最近受伤，在海滩和人行道上，Ananya的速度降低了一半。如果她的步行40分钟在海滩上度过，那么她在几分钟之内完成整个20英里的步行需要多长时间？,60
凯莎（Keisha）每天在她最喜欢的步行道上行走33英里，其中包括在海滩上行走17英里，在人行道上行走16英里。在人行道上，凯莎（Keisha）以她在海滩上的速度速度两倍。但是，由于最近受伤，凯莎（Keisha）的速度在海滩和人行道上都降低了一半。如果她的步行51分钟在海滩上度过，那么她在几分钟之内完成整个33英里的步行需要多长时间？,75
Xena每天在她最喜欢的步行道上行走24公里，其中包括在海滩上行走11公里，在人行道上行走13公里。在人行道上，Xena的行驶速度是她在海滩上的三倍。但是，由于最近的受伤，Xena的速度在海滩和人行道上都降低了一半。如果她的步行66分钟在海滩上度过，她在几分钟之内完成整个24公里的步行需要多长时间？,92
加布里埃尔（Gabrielle）每天在她最喜欢的步行道上行走29公里，其中包括在海滩上行走15公里，在人行道上行走14公里。在人行道上，加布里埃尔（Gabrielle）以她在海滩上的速度速度两倍。但是，由于最近的受伤，加布里埃尔的速度在海滩和人行道上都降低了一半。如果她的步行45分钟在海滩上度过，她在几分钟之内完成整个29公里的步行需要多长时间？,66
Roya每天在她最喜欢的步行道上步行21公里，其中包括在海滩上行走11公里，在人行道上行走10公里。在人行道上，罗雅（Roya）以她在海滩上的速度速度两倍。但是，由于最近受伤，Roya的速度在海滩和人行道上都降低了一半。如果她的步行44分钟在海滩上度过，她在几分钟之内完成整个21公里的步行需要多长时间？,64
Yara每天在她最喜欢的步行道上行走28公里，其中包括在海滩上行走14公里，在人行道上行走14公里。在人行道上，亚拉（Yara）以她在海滩上的速度速度两倍。但是，由于最近受伤，雅拉的速度在海滩和人行道上都降低了一半。如果她的步行56分钟在海滩上度过，她在几分钟之内完成整个28公里的步行需要多长时间？,84
Mateo的狗有149只幼犬，其中25只有斑点。穆罕默德（Mohammed）的狗有49只幼犬，其中12只幼犬有斑点。易卜拉欣有54只狗，每只有13只幼犬。拜访兽医后，马特奥发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,89
奥斯卡的狗有130只幼犬，其中28只有斑点。安德烈（Andre）的狗有44只幼犬，其中14只幼犬有斑点。金有66只狗，每只有11只幼犬。访问兽医后，奥斯卡发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,91
莱昂的狗有99只幼犬，其中23只有斑点。詹姆斯的狗有53只幼犬，其中12只有斑点。广志有58只狗，每只有11只幼犬。拜访兽医后，莱昂发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,90
帕维尔（Pavel）的狗有100只幼犬，其中22只有斑点。广志的狗有40只幼犬，其中15只有斑点。圣地亚哥有55只狗，每只有12只幼犬。拜访兽医后，帕维尔（Pavel）发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,92
凯的狗有135只幼犬，其中17只有斑点。阿什的狗有43只幼犬，其中14只有斑点。卡洛斯（Carlos）有54只狗，每只有13只幼犬。访问兽医后，凯发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,90
Deshawn的狗有146只幼犬，其中28只有斑点。穆罕默德的狗有43只幼犬，其中12只幼犬有斑点。广志有51只狗，每只有11只幼犬。拜访兽医后，德舍（Deshawn）发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,88
卢卡的狗有103只小狗，其中25只有斑点。迭戈的狗有42只幼犬，其中12只有斑点。诺亚有67只狗，每只有15只幼犬。访问兽医后，卢卡发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,94
诺亚的狗有113只幼犬，其中23只有斑点。Qasim的狗有47只幼犬，其中15只有斑点。塔里克（Tariq）有60只狗，每只有9只幼犬。访问兽医后，诺亚发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,89
Yuki的狗有95只幼犬，其中23只有斑点。凯的狗有53只幼犬，其中12只幼犬有斑点。Faisal有68只狗，每只有14只幼犬。访问兽医后，Yuki发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,93
金的狗有100只幼犬，其中28只有斑点。西奥的狗有50只幼犬，其中13只有斑点。诺亚有58只狗，每只有10只幼犬。拜访兽医后，金发现他的一半未斑点的幼犬实际上有以前看不见的地方。所有幼犬中有多少百分比有斑点？,90
Fatima和Mei从他们的家开始，有247分钟的时间步行到健身房。他们需要26分钟才能到达图书馆所在的角落。他们需要18分钟才能去杂货店。当他们到达杂货店时，他们记得自己在家里忘记了钱包，因此他们必须返回以拿起钱包，然后再回到杂货店。一旦他们第二次到达杂货店，他们必须在不迟到的情况下去健身房多长时间？,115
加布里埃尔（Gabriel）和帕维尔（Pavel）从他们的家开始，有212分钟的时间步行到健身房。他们需要29分钟才能到达图书馆所在的角落。他们又花了19分钟去电影院。当他们到达电影院时，他们记得自己在家里忘记了钱包，所以他们必须返回才能拿起钱包，然后再走回到电影院。一旦他们第二次到达电影院，他们不得不迟到到健身房需要多长时间？,68
纳迪亚（Nadia）和桑杰（Sanjay）有261分钟的时间从他们的家开始前往杂货店。他们需要24分钟才能到达健身房的角落。他们需要27分钟才能到达购物中心。当他们到达购物中心时，他们记得他们在家里忘记了钱包，因此他们必须返回才能拿起钱包，然后再走回到购物中心。一旦他们第二次到达购物中心，他们不得不迟到了多长时间去杂货店？,108
蒂亚戈（Thiago）和阿里（Ali）从他们的家开始，有163分钟的时间步行到健身房。他们需要21分钟才能到达银行所在的角落。他们需要28分钟才能去电影院。当他们到达电影院时，他们记得自己在家里忘记了钱包，所以他们必须返回才能拿起钱包，然后再走回到电影院。一旦他们第二次到达电影院，他们不得不迟到到健身房需要多长时间？,16
加布里埃尔（Gabriel）和凯（Kai）有137分钟的时间从他们的家开始去健身房。他们需要16分钟才能到达公园所在的角落。他们需要22分钟才能到达购物中心。当他们到达购物中心时，他们记得他们在家里忘记了钱包，因此他们必须返回才能拿起钱包，然后再走回到购物中心。一旦他们第二次到达购物中心，他们不得不迟到了多长时间？,23
塔拉（Tara）和阿尼亚（Ananya）有163分钟的时间从他们的家开始前往杂货店。他们需要16分钟才能到达图书馆所在的角落。他们需要29分钟才能到达购物中心。当他们到达购物中心时，他们记得他们在家里忘记了钱包，因此他们必须返回才能拿起钱包，然后再走回到购物中心。一旦他们第二次到达购物中心，他们不得不迟到了多长时间去杂货店？,28
从家里开始，菩提和凯有267分钟的时间到达图书馆。他们需要17分钟才能到达健身房的角落。他们又花了19分钟去电影院。当他们到达电影院时，他们记得自己在家里忘记了钱包，所以他们必须返回才能拿起钱包，然后再走回到电影院。一旦他们第二次到达电影院，他们必须不晚才能到达图书馆？,159
比阿特丽斯（Beatriz）和樱花（Sakura）有253分钟的时间从他们的家开始去健身房。他们需要16分钟才能到达购物中心所在的角落。他们需要58分钟才能去电影院。当他们到达电影院时，他们记得自己在家里忘记了钱包，所以他们必须返回才能拿起钱包，然后再走回到电影院。一旦他们第二次到达电影院，他们不得不迟到到健身房需要多长时间？,31
拉维（Ravi）和伊莎贝拉（Isabella）有266分钟的时间从他们的家开始前往电影院。他们需要14分钟才能到达银行所在的角落。他们需要38分钟才能到达图书馆。当他们到达图书馆时，他们记得他们忘记了家里的钱包，因此他们必须返回才能拿起钱包，然后再次走回图书馆。一旦他们第二次到达图书馆，他们必须不迟到才能去电影院？,110
陈和迭戈有221分钟的时间从他们的家开始前往公园。他们需要28分钟才能到达购物中心所在的角落。他们需要22分钟才能去电影院。当他们到达电影院时，他们记得自己在家里忘记了钱包，所以他们必须返回才能拿起钱包，然后再走回到电影院。一旦他们第二次到达电影院，他们必须不迟到去公园多久？,71
一个杂耍手可以杂耍480球。十分之一的球是高尔夫球，其余的是网球。1/2的高尔夫球是紫色的，其中1/6被标记。网球中有1/9是靛蓝，除了三分之一的靛蓝球被标记。总共有多少个标记球？,36
一个杂耍手可以杂耍360球。一半的球是网球，其余的是高尔夫球。三分之一的网球是蓝绿色，其中1/4被标记。1/3的高尔夫球是粉红色的，除了五分之一的粉红色球以外，所有这些都被标记了。总共有多少个标记球？,63
一个杂耍手可以杂耍360球。十分之一的球是高尔夫球，其余的是网球。1/3的高尔夫球是白色的，其中1/4被标记。网球中有一半是洋红色，除了1/2的洋红色球被标记。总共有多少个标记球？,84
一个杂耍手可以杂耍240个球。1/4球是网球，其余的是高尔夫球。网球中有1/3是黑色的，其中1/5被标记。三分之一的高尔夫球是青色，除了一半的青色球以外，所有这些都被标记了。总共有多少个标记球？,34
一个杂耍手可以杂耍300球。十分之一的球是网球，其余的是高尔夫球。五分之一的网球是洋红色，其中三分之一被标记。1/3的高尔夫球是紫色的，除了一半的紫球。总共有多少个标记球？,47
一个杂耍手可以杂耍160球。四分之一的球是网球，其余的是高尔夫球。1/5网球是紫色的，其中1/4被标记。1/8的高尔夫球是靛蓝，除了1/5的靛蓝球被标记。总共有多少个标记球？,14
一个杂耍手可以杂耍160球。四分之一的球是网球，其余的是高尔夫球。四分之一的网球是蓝绿色，其中有1/5标记。四分之一的高尔夫球是粉红色的，除了一半的粉红色球以外，所有这些都被标记了。总共有多少个标记球？,17
一个杂耍手可以杂耍120球。四分之一的球是高尔夫球，其余的是网球。1/5的高尔夫球是黄色的，其中有1/6标记。网球中有1/3是粉红色的，除了1/6以外，所有这些粉红色球都被标记了。总共有多少个标记球？,26
一个杂耍手可以杂耍540球。1/9球是高尔夫球，其余的是网球。1/2的高尔夫球是紫色的，其中十分之一是标记的。八分之一的网球是棕色的，除了1/10的棕色球以外的所有网球都被标记了。总共有多少个标记球？,57
一个杂耍手可以杂耍400球。1/5球是高尔夫球，其余的是网球。高尔夫球的1/4是蓝绿色，其中五分之一的标记。网球中的八分之一是蓝色的，除了十分之一的蓝球以外，所有网球都被标记了。总共有多少个标记球？,40
广志有20公顷杏子田。每两分之四的杏子有28个杏子。广志每6个月可以收获一次杏子。此外，广志拥有一个12公顷的葡萄田，每公顷产生14个葡萄。葡萄可以每4个月收获一次。在两年的时间里，广纪的收获多于杏仁？,3472
奥利弗（Oliver）有15公顷的葡萄田。每1/3公顷有15种葡萄。奥利弗可以每4个月收获一次葡萄。此外，奥利弗（Oliver）拥有一个9公顷的苹果场，每公顷生产16个苹果。可以每4个月收获一次苹果。在两年的时间里，奥利弗收获的葡萄多于苹果？,3186
穆罕默德拥有35平方米的葡萄田。每2/3平方米有12个葡萄。穆罕默德可以每6个月收获一次葡萄。此外，穆罕默德（Mohammed）拥有一个11平方米的杏子场，每平方米产生18个杏子。杏子可以每4个月收获一次。在两年的时间里，穆罕默德的收成比杏子多？,1332
优素福有10平方码的西瓜田。每六分之一的方码有19个西瓜。优素福可以每2个月收获每2个月的西瓜。此外，尤苏夫（Yusuf）拥有一个9平方英尺的葡萄田，每平方码产生14个葡萄。葡萄可以每4个月收获一次。在两年的时间里，优素福的收获比葡萄多多少？,6084
拉维有10平方英尺的香蕉田。每四分之三的方码有36个香蕉。拉维每4个月可以收获每4个月的香蕉。此外，拉维（Ravi）拥有一个13平方英尺的杏子场，每平方码产生12个杏子。杏子可以每4个月收获一次。在两年的时间里，拉维收获的香蕉比杏子多？,1764
Thiago有25平方码的橙色田。每四分之一的方码中有23个橘子。Thiago可以每12个月收获一次橙子。此外，蒂亚戈（Thiago）拥有一个9平方英尺的葡萄田，每平方码产生13个葡萄。葡萄可以每4个月收获一次。在两年的时间里，蒂亚戈的收获比葡萄多几年？,3898
卡洛斯（Carlos）有80平方米的猕猴桃田。每四分之一的平方米有29肯尼亚猕猴桃。卡洛斯可以每12个月收获一次他的猕猴桃。此外，卡洛斯（Carlos）拥有一个10平方米的杏子场，每平方米产生17个杏子。杏子可以每4个月收获一次。在两年的时间里，卡洛斯收获的猕猴桃比杏子多？,5940
Deshawn有10公顷的香蕉田。每2/4公顷有20个香蕉。Deshawn可以每3个月收获一次香蕉。此外，Deshawn拥有一个11公顷的橙色田，每公顷产生14颗橙子。可以每4个月收获一次橙子。在两年的时间里，Deshawn Harvest比Oranges多几年？,2276
Deshawn有10公顷的葡萄田。每八公顷有33个葡萄。Deshawn可以每12个月收获一次葡萄。此外，Deshawn拥有一个10公顷的菠萝田，每公顷产生18个菠萝。菠萝可以每4个月收获一次。在两年的时间里，比菠萝多葡萄多少数？,4200
诺亚有85公顷的梨田。每两分之二分之有13颗梨。诺亚可以每12个月收获梨。此外，诺亚（Noah）拥有一个11公顷的杏子场，每公顷产生12个杏子。杏子可以每4个月收获一次。在两年的时间里，诺亚的收获比杏子多几点？,5838
米勒博士以490000美元的价格出售了他的公寓。他支付了售价的1％的律师费，还支付了房地产经纪人费，是售价的5％。他还为公寓支付了390000美元的剩余贷款金额，交易费用为10000美元。米勒博士利用净收益从出售公寓到投资股票。两年中，股票每年增长10％。两年后，米勒博士的净收益是多少？,73326
马丁内斯先生以690000美元的价格出售了他的小屋。他支付了售价的3％的转让费，还支付了经纪费的6％。他还为小屋支付了590000美元的剩余贷款金额，交易费用为5000美元。马丁内斯先生使用净收益从出售小屋来投资股票。两年中，股票每年增长10％。两年后，马丁内斯先生的净收益是多少？,39809
米勒教授以810000美元的价格出售了他的公寓。他支付了注册费，占销售价格的3％，还支付了代理费用的3％。他还为公寓支付了670000美元的剩余贷款金额，交易费用为20000美元。米勒教授利用净收益从出售公寓到投资股票。两年中，股票每年增长10％。两年后，米勒教授的净收益收益多少？,86394
米勒教授以760000美元的价格出售了他的公寓。他支付了售价的注册费，占售价的3％，还支付了代理费用的4％。他还为公寓支付了570000美元的剩余贷款金额，交易费用为15000美元。米勒教授利用净收益从出售公寓到投资股票。两年中，股票每年增长10％。两年后，米勒教授的净收益收益多少？,147378
史密斯博士以590000美元的价格出售了他的房子。他支付了售价的3％的律师费，还支付了房地产经纪人费，是售价的4％。他还支付了380000美元的房屋剩余贷款金额，交易费用为25000美元。史密斯博士利用出售房屋的净收益来投资股票。两年中，股票每年增长10％。两年后，史密斯博士的净收益是多少？,173877
史密斯教授以560000美元的价格出售了他的房子。他支付了售价的注册费，占售价的3％，还支付了代理费用的4％。他还支付了440000美元的房屋剩余贷款金额，交易费用为15000美元。史密斯教授利用净收益从出售房屋到投资股票。两年中，股票每年增长10％。两年后，史密斯教授的净收益是多少？,79618
米勒博士以550000美元的价格出售了他的公寓。他支付了售价的2％的法律费用，还支付了房地产经纪人费，是售价的3％。他还向公寓支付了370000美元的剩余贷款金额，交易费用为25000美元。米勒博士利用净收益从出售公寓到投资股票。两年中，股票每年增长10％。两年后，米勒博士的净收益是多少？,154275
布朗教授以460000美元的价格出售了他的别墅。他支付了注册费，占销售价格的3％，还支付了代理费用，该费用是售价的2％。他还为别墅支付了300000美元的剩余贷款金额，交易费用为15000美元。布朗教授利用销售别墅的净收益来投资股票。两年中，股票每年增长10％。两年后，布朗教授的净收益收益多少？,147620
