question,answer_number
"Фермер покупает корм для своих коров.Он покупает различные яблоки, сено, огурцы и кукурузу.Поскольку кукуруза-редкое угощение, он покупает только четыре 6-фунтовых ящика для всей конюшни.Он хочет только достаточно огурцов, чтобы накормить коров, в то время как овощи свежи, поэтому он покупает четырнадцать 8-фунтовых мешков.Яблоки являются основной диетой его коров, поэтому он покупает тридцать пять 42-фунтовых пакетов.Сено является основным для дополнения яблок, поэтому он покупает восемнадцать 18-фунтовых мешков.Наконец, он покупает 43 фунта продуктов, 27 фунтов инструментов и 100 фунтов дерева.Сельскохозяйственный грузовик может нести 140 фунтов за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",5
"Фермер покупает корм для своих овец.Он покупает разнообразные пшеницы, кукурузы, свеклу и овес.Поскольку овес является редким удовольствием, он покупает только пять коробок с 3 кг для всей конюшни.Он хочет только достаточно свеклы, чтобы накормить овец, пока овощи свежи, поэтому он покупает одиннадцать 7-километровых мешков.Пшеница-главная диета его овец, поэтому он покупает тридцать четыре 44-килограммовых пакетов.Кукуруза-это основной продукт для дополнения пшеницы, поэтому он покупает восемнадцать мешков с 19 кг.Наконец, он покупает 43 кг продуктов и 27 кг инструментов и 100 кг дерева.Сельскохозяйственный грузовик может нести 140 кг за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",5
"Фермер покупает корм для своих коров.Он покупает разнообразные пшеницы, овес, морковь и кукурузу.Поскольку кукуруза-редкое угощение, он покупает только семь коробок с 5 кг для всей конюшни.Он хочет только достаточно моркови, чтобы кормить коров, в то время как овощи свежие, поэтому он покупает одиннадцать 7-километровых мешков.Пшеница-основная диета его коров, поэтому он покупает тридцать четыре пакета 39 кг.Овес является одним из основных продуктов для дополнения пшеницы, поэтому он покупает девятнадцать мешков с 18 кг.Наконец, он покупает 43 кг продуктов и 27 кг инструментов и 100 кг дерева.Фермерский грузовик может нести 130 кг за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",5
"Фермер покупает корм для своих коров.Он покупает разнообразные сены, пшеницу, морковь и яблоки.Поскольку яблоки являются редким угощением, он покупает только пять 7-фунтовых коробок для всей конюшни.Он хочет только достаточного количества моркови, чтобы кормить коров, в то время как овощи свежие, поэтому он покупает четырнадцать 5-фунтовых мешков.Сено является основной диетой его коров, поэтому он покупает тридцать пять 44-фунтовских пакетов.Пшеница-это основной продукт для дополнения сена, поэтому он покупает девятнадцать 15-фунтовых мешков.Наконец, он покупает 43 фунта продуктов, 27 фунтов инструментов и 100 фунтов дерева.Фермерский грузовик может нести 100 фунтов за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",7
"Фермер покупает корм для своих овец.Он покупает различные яблоки, пшеницу, морковь и овес.Поскольку овес является редким удовольствием, он покупает только восемь 7-фунтовых коробок для всей конюшни.Он хочет только достаточно моркови, чтобы кормить овец, пока овощи свежие, поэтому он покупает двенадцать 6-фунтовых мешков.Яблоки являются основной диетой его овец, поэтому он покупает тридцать два 43-фунтовых пакета.Пшеница является основным для дополнения яблок, поэтому он покупает восемнадцать 17-фунтовых мешков.Наконец, он покупает 43 фунта продуктов, 27 фунтов инструментов и 100 фунтов дерева.Сельскохозяйственный грузовик может нести 110 фунтов за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",6
"Фермер покупает корм для своих альпак.Он покупает различные яблоки, пшеницу, огурцы и сено.Поскольку сено-редкое угощение, он покупает только шесть 3-фунтовых ящиков для всей конюшни.Он хочет только достаточно огурцов, чтобы накормить альпаки, в то время как овощи свежие, поэтому он покупает пятнадцать 8-фунтовых мешков.Яблоки являются основной диетой его альпак, поэтому он покупает тридцать четыре 43-фунтовых пакета.Пшеница-это основной продукт для дополнения яблок, поэтому он покупает восемнадцать 15-фунтовых мешков.Наконец, он покупает 43 фунта продуктов, 27 фунтов инструментов и 100 фунтов дерева.Фермерский грузовик может нести 170 фунтов за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",4
"Фермер покупает корм для своих альпак.Он покупает множество яблок, пшеницы, свеклы и сена.Поскольку сено-редкое угощение, он покупает только шесть 7-фунтовых коробок для всей конюшни.Он хочет только достаточно свеклы, чтобы накормить альпаки, в то время как овощи свежие, поэтому он покупает одиннадцать 6-фунтовых мешков.Яблоки являются основной диетой его альпак, поэтому он покупает тридцать четыре 43-фунтовых пакета.Пшеница-это основной продукт для дополнения яблок, поэтому он покупает двадцать 18-фунтовых мешков.Наконец, он покупает 43 фунта продуктов, 27 фунтов инструментов и 100 фунтов дерева.Фермерский грузовик может нести 100 фунтов за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",7
"Фермер покупает корм для своих овец.Он покупает разнообразные пшеницы, овес, морковь и яблоки.Поскольку яблоки-редкое удовольствие, он покупает только восемь 4-фунтовых коробок для всей конюшни.Он хочет только достаточно моркови, чтобы кормить овец, пока овощи свежие, поэтому он покупает двенадцать 6-фунтовых мешков.Пшеница-главная диета его овец, поэтому он покупает тридцать три 42-фунтовых пакета.Овес является основным для дополнения пшеницы, поэтому он покупает двадцать 16-фунтовых мешков.Наконец, он покупает 43 фунта продуктов, 27 фунтов инструментов и 100 фунтов дерева.Сельскохозяйственный грузовик может нести 110 фунтов за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",6
"Фермер покупает корм для своих овец.Он покупает различные яблоки, овес, морковь и сено.Поскольку сено является редким угощением, он покупает только пять 6-фунтовых ящиков для всей конюшни.Он хочет только достаточного количества моркови, чтобы кормить овец, пока овощи свежи, поэтому он покупает четырнадцать 6-фунтовых мешков.Яблоки являются основной диетой его овец, поэтому он покупает тридцать два 38-фунтовых пакета.Овес является основным для дополнения яблок, поэтому он покупает двадцать 15-фунтовых мешков.Наконец, он покупает 43 фунта продуктов, 27 фунтов инструментов и 100 фунтов дерева.Сельскохозяйственный грузовик может нести 150 фунтов за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",4
"Фермер покупает корм для своих коров.Он покупает разнообразные сены, пшеницу, огурцы и кукурузу.Поскольку кукуруза-редкое угощение, он покупает только шесть коробок с 5 кг для всей конюшни.Он хочет только достаточно огурцов, чтобы кормить коров, в то время как овощи свежие, поэтому он покупает пятнадцать 8-килограммовых мешков.Сено является основной диетой его коров, поэтому он покупает тридцать пять 35-километровых пакетов.Пшеница-это основной продукт для дополнения сена, поэтому он покупает семнадцать мешков 15 кг.Наконец, он покупает 43 кг продуктов и 27 кг инструментов и 100 кг дерева.Сельскохозяйственный грузовик может нести 120 кг за раз.Если у фермера есть три грузовика, сколько поездок нужно фермеру для перевозки всех приобретенных товаров?",5
"Банк тумана катится из океана, чтобы покрыть город.Требуется 30 минут, чтобы покрыть каждые 3 мили города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 72 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть четверть города?",300
"Банк тумана катится из океана, чтобы покрыть город.Требуется 75 минут, чтобы покрыть каждые 10 миль города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 72 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть 1/4 города?",210
"Банк тумана катится из океана, чтобы покрыть город.Требуется 60 минут, чтобы покрыть каждые 3 мили города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 54 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть 1/3 города?",660
"Банк тумана катится из океана, чтобы покрыть город.Требуется 60 минут, чтобы покрыть каждые 6 миль города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 72 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть 1/3 города?",420
"Банк тумана катится из океана, чтобы покрыть город.Требуется 25 минут, чтобы покрыть каждые 5 миль города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 54 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть 1/2 города?",210
"Банк тумана катится из океана, чтобы покрыть город.Требуется 90 минут, чтобы покрыть каждые 3 мили города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 78 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть треть города?",1500
"Банк тумана катится из океана, чтобы покрыть город.Требуется 30 минут, чтобы покрыть каждые 13 миль города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 78 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть 1/2 города?",120
"Банк тумана катится из океана, чтобы покрыть город.Требуется 15 минут, чтобы покрыть каждые 3 мили города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 96 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть четверть города?",180
"Банк тумана катится из океана, чтобы покрыть город.Требуется 20 минут, чтобы покрыть каждые 3 мили города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 72 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть треть города?",260
"Банк тумана катится из океана, чтобы покрыть город.Требуется 15 минут, чтобы покрыть каждые 3 мили города.Тем не менее, мы знаем, что скорость ветра будет сокращена вдвое за один час.Если город находится в 96 милях от океана до противоположного внутреннего края, сколько минут потребуется для тумана, чтобы покрыть 1/2 города?",420
"Эмма проходит 32 километра каждый день на своей любимой пешеходной тропе, которая включает в себя 14 километров прогулки по пляжу и 18 километров прогулки по тротуару.На тротуаре Эмма ходит в три раза выше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Эммы снизилась на половину как на пляже, так и на тротуаре.Если на пляже проведет 56 минут ее прогулки, сколько времени ей нужно, чтобы завершить всю 32-километровую прогулку, за считанные минуты?",80
"Оливия проходит 29 миль каждый день по своей любимой пешеходной тропе, которая включает в себя 13 миль прогулки по пляжу и 16 миль прогулки по тротуару.На тротуаре Оливия ходит в четыре раза выше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Оливии снизилась на половину как на пляже, так и на тротуаре.Если 65 минут ее прогулки потрачено на пляж, сколько времени ей нужно, чтобы завершить всю 29-мильную прогулку, за считанные минуты?",85
"Фатима проходит 26 миль каждый день на своей любимой пешеходной тропе, которая включает в себя 11 миль прогулки по пляжу и 15 миль прогулки по тротуару.На тротуаре Фатима ходит в три раза выше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Фатимы снизилась на половину как на пляже, так и на тротуаре.Если на пляже проведено 44 минуты ее прогулки, сколько времени ей нужно, чтобы завершить всю 26-мильную прогулку, за считанные минуты?",64
"Рания ходит 28 километров каждый день на своей любимой пешеходной тропе, которая включает в себя 14 километров прогулки по пляжу и 14 километров прогулки по тротуару.На тротуаре Рания ходит в два раза выше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Рании снизилась на половину как на пляже, так и на тротуаре.Если на пляже проведено 42 минуты ее прогулки, сколько времени ей нужно, чтобы завершить всю 28-километровую прогулку, за считанные минуты?",63
"Ананя проходит 20 миль каждый день по своей любимой пешеходной тропе, которая включает в себя 10 миль прогулки по пляжу и 10 миль прогулки по тротуару.На тротуаре Ананя ходит в два раза выше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Ананьи снизилась на половину как на пляже, так и на тротуаре.Если на пляж тратится 40 минут ее прогулки, сколько времени ей нужно, чтобы завершить всю 20-мильную прогулку, за считанные минуты?",60
"Кейша проходит 33 мили каждый день по своей любимой пешеходной тропе, которая включает в себя 17 миль прогулки по пляжу и 16 миль прогулки по тротуару.На тротуаре Кейша ходит в два раза больше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Кейши снизилась на половину как на пляже, так и на тротуаре.Если на пляж тратится 51 минута ее прогулки, сколько времени ей нужно, чтобы завершить всю 33-мильную прогулку, за считанные минуты?",75
"Зена ходит 24 километра каждый день на своей любимой пешеходной тропе, которая включает в себя 11 километров прогулки по пляжу и 13 километров прогулки по тротуару.На тротуаре Зена ходит в три раза выше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Зены снизилась на половину как на пляже, так и на тротуаре.Если 66 минут ее прогулки потрачено на пляж, сколько времени ей нужно, чтобы завершить всю 24-километровую прогулку, за считанные минуты?",92
"Габриель ходит 29 километров каждый день по своей любимой пешеходной тропе, которая включает в себя 15 километров прогулки по пляжу и 14 километров прогулки по тротуару.На тротуаре Габриель ходит в два раза выше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Габриель снизилась на половину как на пляже, так и на тротуаре.Если на пляже проведено 45 минут ее прогулки, сколько времени ей нужно, чтобы завершить всю 29-километровую прогулку, за считанные минуты?",66
"Роя проходит 21 километры каждый день на своей любимой пешеходной тропе, которая включает в себя 11 километров прогулки по пляжу и 10 километров прогулки по тротуару.На тротуаре Роя ходит в два раза выше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Роя снизилась на половину как на пляже, так и на тротуаре.Если на пляж проведет 44 минуты ее прогулки, сколько времени ей нужно, чтобы завершить всю 21-километровую прогулку, за считанные минуты?",64
"Яра ходит 28 километров каждый день на своей любимой пешеходной тропе, которая включает в себя 14 километров прогулки по пляжу и 14 километров прогулки по тротуару.На тротуаре Яра ходит в два раза выше скорости, которую она делает на пляже.Однако из -за недавней травмы скорость Яра снизилась на половину как на пляже, так и на тротуаре.Если на пляж тратится 56 минут ее прогулки, сколько времени ей нужно, чтобы завершить всю 28-километровую прогулку, за считанные минуты?",84
"Собака Матео имеет 149 щенков, 25 из которых имеют пятна.У собаки Мухаммеда 49 щенков, 12 из которых имеют пятна.У Ибрагима есть 54 собаки, каждая из которых имеет 13 щенков с пятнами.После посещения ветеринара Матео обнаружил, что половина его неподвижных щенков на самом деле имеют пятна, которые раньше не были видны.Какой процент всех щенков имеет пятна?",89
"У собаки Оскара 130 щенков, 28 из которых имеют пятна.У собаки Андре 44 щенка, 14 из которых имеют пятна.У Джина 66 собак, каждая из которых имеет 11 щенков с пятнами.После посещения ветеринара Оскар обнаружил, что половина его неподвижных щенков на самом деле имеют пятна, которые раньше не были видны.Какой процент всех щенков имеет пятна?",91
"У собаки Леона 99 щенков, 23 из которых имеют пятна.У собаки Джеймса 53 щенка, 12 из которых имеют пятна.У Хироши есть 58 собак, каждая из которых имеет 11 щенков с пятнами.После посещения ветеринара Леон обнаружил, что половина его неподвижных щенков на самом деле имеют пятна, которые раньше не были видны.Какой процент всех щенков имеет пятна?",90
"У собаки Павела 100 щенков, 22 из которых имеют пятна.У собаки Хироши 40 щенков, 15 из которых имеют пятна.У Сантьяго есть 55 собак, каждая из которых имеет 12 щенков с пятнами.После посещения ветеринара Павел обнаружил, что половина его неподвижных щенков на самом деле имеют пятна, которые раньше не были видны.Какой процент всех щенков имеет пятна?",92
"У собаки Кая 135 щенков, 17 из которых имеют пятна.У собаки Араша 43 щенка, 14 из которых имеют пятна.У Карлоса 54 собаки, каждая из которых имеет 13 щенков с пятнами.После посещения ветеринара Кай обнаружил, что половина его неподвижных щенков на самом деле имеют места, которые раньше не были видны.Какой процент всех щенков имеет пятна?",90
"У собаки Дешуна 146 щенков, 28 из которых имеют пятна.У собаки Мухаммеда 43 щенка, 12 из которых имеют пятна.У Хироши есть 51 собака, каждая из которых имеет 11 щенков с пятнами.После посещения ветеринара Дешон обнаружил, что половина его неподвижных щенков на самом деле имеют места, которые не были видны раньше.Какой процент всех щенков имеет пятна?",88
"У собаки Луки 103 щенка, 25 из которых имеют пятна.У собаки Диего 42 щенка, 12 из которых имеют пятна.У Ноя 67 собак, у каждого из которых есть 15 щенков с пятнами.После посещения ветеринара Лука обнаружила, что половина его неподвижных щенков на самом деле имеют пятна, которые раньше не были видны.Какой процент всех щенков имеет пятна?",94
"У собаки Ноя 113 щенков, 23 из которых имеют пятна.У собаки Касима 47 щенков, 15 из которых имеют пятна.Тарик имеет 60 собак, каждая из которых имеет 9 щенков с пятнами.После посещения ветеринара Ной обнаружил, что половина его неподвижных щенков на самом деле имеют пятна, которые раньше не были видны.Какой процент всех щенков имеет пятна?",89
"У собаки Юки 95 щенков, 23 из которых имеют пятна.У собаки Кая 53 щенка, 12 из которых имеют пятна.У Фейсала 68 собак, у каждого из которых 14 щенков с пятнами.После посещения ветеринара Юки обнаружил, что половина его неподвижных щенков на самом деле имеют пятна, которые не были видны раньше.Какой процент всех щенков имеет пятна?",93
"У собаки Джина 100 щенков, 28 из которых имеют пятна.У собаки Тео 50 щенков, 13 из которых имеют пятна.У Ноя 58 собак, у каждого из которых 10 щенков с пятнами.После посещения ветеринара Джин обнаружил, что половина его неподвижных щенков на самом деле имеют пятна, которые раньше не были видны.Какой процент всех щенков имеет пятна?",90
"У Фатимы и Мэй есть 247 минут, чтобы ходить в спортзал вместе, начиная с их дома.Им требуется 26 минут, чтобы добраться до угла, где находится библиотека.Им требуется еще 18 минут, чтобы добраться до продуктового магазина.Когда они достигают продуктового магазина, они помнят, что забыли свои кошельки дома, поэтому им нужно вернуться, чтобы забрать свои кошельки, а затем снова вернуться в продуктовый магазин.Как только они достигают продуктового магазина во второй раз, сколько еще им нужно добраться до спортзала, не опоздав?",115
"Габриэль и Павел имеют 212 минут, чтобы вместе ходить в спортзал, начиная с их дома.Им требуется 29 минут, чтобы добраться до угла, где находится библиотека.Им требуется еще 19 минут, чтобы добраться до кино.Когда они достигают кино, они помнят, что забыли свои кошельки дома, поэтому им нужно вернуться, чтобы забрать свои кошельки, а затем снова вернуться в кино.Как только они достигают кино во второй раз, сколько еще им нужно добраться до спортзала, не опоздав?",68
"У Надя и Санджая есть 261 минута, чтобы пойти в продуктовый магазин вместе, начиная с их дома.Им требуется 24 минуты, чтобы добраться до угла, где находится спортзал.Им требуется еще 27 минут, чтобы добраться до торгового центра.Когда они достигают торгового центра, они помнят, что забыли свои кошельки дома, поэтому им нужно вернуться, чтобы забрать свои кошельки, а затем снова вернуться к торговому центру.Как только они достигают торгового центра во второй раз, сколько еще им нужно добраться до продуктового магазина, не опоздав?",108
"У Тиаго и Али есть 163 минуты, чтобы ходить в спортзал вместе, начиная с их дома.Им требуется 21 минуту, чтобы добраться до угла, где находится банк.Им требуется еще 28 минут, чтобы добраться до кино.Когда они достигают кино, они помнят, что забыли свои кошельки дома, поэтому им нужно вернуться, чтобы забрать свои кошельки, а затем снова вернуться в кино.Как только они достигают кино во второй раз, сколько еще им нужно добраться до спортзала, не опоздав?",16
